honk|direct|0.018393|-|-|885|0.00|61
honk|anytls-sb|0.009078|0.006419|0.007200|324|0.97|56
honk|anytls-sb/udp|0.002185|-|-|45(87.1%)|1.68|-
honk|anytls-go|0.008240|0.006735|0.008552|313|0.96|54
honk|anytls-go/udp|0.002274|-|-|43(83.9%)|1.68|-
